booking_id,customer_id,full_name,customer_country,booking_date,booking_day,booking_year,booking_month_number,booking_month,departure_date,departure_airport,arrival_airport,route,booking_amount,booking_status,payment_method,payment_status,failed_attempts,device_id,card_id,ip_country_code,card_country_code,days_before_departure,account_age_days,high_value_flag,last_minute_flag,country_mismatch_flag,failed_payment_flag,new_account_high_value_flag,shared_device_flag,shared_card_flag,fraud_risk_score,risk_level,recommended_action,fraud_confirmed,investigation_status
7548,1007,"James Garcia",RO,"2026-03-25 03:25:12",2026-03-25,2026,3,2026-03,2026-07-09,LGW,DXB,"LGW - DXB",160.86,Confirmed,Mastercard,Successful,2,DEV-001007,CARD-001007-1,RO,RO,106,59,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7549,1096,"Mia Smith",GB,"2025-04-04 01:39:58",2025-04-04,2025,4,2025-04,2025-06-26,LAX,AMS,"LAX - AMS",143.66,Confirmed,Visa,Successful,0,DEV-001096,CARD-001096-1,GB,GB,83,283,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7550,984,"James Miller",AE,"2025-09-17 20:26:25",2025-09-17,2025,9,2025-09,2025-10-22,AMS,CDG,"AMS - CDG",1150.89,Completed,Visa,Successful,4,DEV-000984,CARD-000984-2,AE,AE,35,145,0,0,0,1,0,0,0,15,Low,Allow,0,Cleared
7551,1733,"Ava Anderson",FR,"2025-08-23 14:12:02",2025-08-23,2025,8,2025-08,2025-12-12,MAD,ATH,"MAD - ATH",1253.68,Confirmed,Mastercard,Successful,0,DEV-001733,CARD-001733-2,FR,FR,111,796,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7552,824,"Maria Clark",AL,"2025-09-13 21:31:22",2025-09-13,2025,9,2025-09,2025-09-29,VCE,AMS,"VCE - AMS",332.18,Confirmed,Visa,Successful,0,DEV-000824,CARD-000824-2,AL,AL,16,628,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7553,1432,"Ava Miller",AE,"2025-08-27 16:08:50",2025-08-27,2025,8,2025-08,2026-02-09,JFK,OTP,"JFK - OTP",1267.14,Confirmed,Mastercard,Successful,0,DEV-001432,CARD-001432-2,AE,AE,166,528,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7554,858,"Lucas Clark",DE,"2026-05-30 03:54:18",2026-05-30,2026,5,2026-05,2026-11-20,MAD,SKG,"MAD - SKG",587.37,Confirmed,PayPal,Successful,5,DEV-SHARED-010,CARD-000858-2,DE,IT,174,249,0,0,1,1,0,1,0,50,Medium,"Additional verification",0,Cleared
7555,287,"Lucas Lewis",AE,"2026-01-06 13:09:07",2026-01-06,2026,1,2026-01,2026-01-07,ORY,AMS,"ORY - AMS",2509.89,Confirmed,PayPal,Successful,0,DEV-SHARED-103,CARD-000287-2,AL,AE,1,743,1,1,1,0,0,1,0,70,High,"Manual review",0,Cleared
7556,1059,"Emma Anderson",US,"2025-10-02 16:24:32",2025-10-02,2025,10,2025-10,2025-10-02,LAX,ATH,"LAX - ATH",2530.99,Confirmed,Amex,Successful,4,DEV-001059,CARD-FRAUD-022,IT,IT,0,219,1,1,1,1,0,0,1,90,Critical,"Block and investigate",1,"Confirmed Fraud"
7557,674,"Olivia Garcia",ES,"2026-05-12 02:09:54",2026-05-12,2026,5,2026-05,2026-05-13,LOS,MUC,"LOS - MUC",1798.78,Confirmed,PayPal,Successful,8,DEV-FRAUD-020,CARD-000674-1,IT,NL,1,522,1,1,1,1,0,1,0,85,High,"Manual review",1,"Confirmed Fraud"
7558,1508,"James Wilson",US,"2026-07-08 12:44:39",2026-07-08,2026,7,2026-07,2026-09-26,LOS,MAN,"LOS - MAN",1085.17,Completed,Mastercard,Successful,0,DEV-SHARED-045,CARD-001508-2,US,US,80,1264,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
7559,485,"Sofia Garcia",ES,"2025-11-05 13:01:22",2025-11-05,2025,11,2025-11,2025-12-07,TIA,LOS,"TIA - LOS",549.13,Completed,Visa,Successful,0,DEV-000485,CARD-000485-2,AL,ES,32,414,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7560,1132,"Maria Garcia",ES,"2026-02-18 01:20:24",2026-02-18,2026,2,2026-02,2026-03-12,TIA,NCE,"TIA - NCE",663.09,Completed,Visa,Successful,0,DEV-001132,CARD-001132-2,AE,ES,22,877,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7561,1497,"Maria Smith",RO,"2025-12-10 16:03:19",2025-12-10,2025,12,2025-12,2025-12-10,AUH,AMS,"AUH - AMS",1327.98,Completed,PayPal,Failed,0,DEV-SHARED-028,CARD-001497-1,IT,RO,0,813,0,1,1,0,0,1,0,50,Medium,"Additional verification",0,Cleared
7562,1461,"Alex Lee",GR,"2026-02-24 23:56:58",2026-02-24,2026,2,2026-02,2026-07-08,BCN,OTP,"BCN - OTP",1000.73,Confirmed,Amex,Successful,0,DEV-001461,CARD-001461-1,NL,GR,134,11,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7563,595,"Mia Lee",US,"2026-01-02 16:58:07",2026-01-02,2026,1,2026-01,2026-01-28,ORY,LAX,"ORY - LAX",614.21,Confirmed,PayPal,Refunded,0,DEV-000595,CARD-000595-2,US,US,26,287,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7564,1722,"Amelia Smith",FR,"2025-11-24 15:58:41",2025-11-24,2025,11,2025-11,2026-02-12,AUH,LHR,"AUH - LHR",1214.59,Confirmed,PayPal,Successful,1,DEV-SHARED-026,CARD-001722-1,FR,FR,80,740,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
7565,1402,"Alex Clark",FR,"2026-01-12 12:52:49",2026-01-12,2026,1,2026-01,2026-01-12,FCO,AMS,"FCO - AMS",767.41,Completed,Amex,Failed,0,DEV-001402,CARD-SHARED-021,FR,FR,0,23,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
7566,199,"Olivia Lewis",NG,"2025-01-26 01:19:37",2025-01-26,2025,1,2025-01,2025-03-07,CDG,MXP,"CDG - MXP",3016.04,Confirmed,PayPal,Successful,5,DEV-FRAUD-007,CARD-FRAUD-007,ES,DE,40,14,1,0,1,1,0,1,1,95,Critical,"Block and investigate",1,"Confirmed Fraud"
7567,302,"Mia Wilson",GB,"2026-03-30 15:35:23",2026-03-30,2026,3,2026-03,2026-08-29,FRA,AMS,"FRA - AMS",741.07,Confirmed,PayPal,Successful,2,DEV-SHARED-105,CARD-000302-2,RO,GB,152,400,0,0,1,0,0,1,0,35,Medium,"Additional verification",0,Cleared
7568,1830,"Daniel Brown",IT,"2026-04-25 04:52:02",2026-04-25,2026,4,2026-04,2026-05-29,MUC,LGW,"MUC - LGW",1095.62,Confirmed,Amex,Successful,0,DEV-001830,CARD-001830-1,IT,IT,34,49,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7569,1057,"Sofia Wilson",DE,"2026-03-10 18:29:24",2026-03-10,2026,3,2026-03,2026-05-31,MXP,MAD,"MXP - MAD",309.66,Confirmed,Visa,Successful,0,DEV-SHARED-020,CARD-001057-2,DE,DE,82,26,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
7570,76,"Lucas Martin",NL,"2025-01-06 11:26:05",2025-01-06,2025,1,2025-01,2025-02-02,LHR,OTP,"LHR - OTP",1541.75,Confirmed,PayPal,Successful,4,DEV-000076,CARD-000076-2,AL,NL,27,481,1,0,1,1,0,0,0,50,Medium,"Additional verification",0,Cleared
7571,111,"Mia Thomas",IT,"2026-04-06 14:53:07",2026-04-06,2026,4,2026-04,2026-04-06,TIA,ORY,"TIA - ORY",1562.65,"Pending Review",Amex,Successful,0,DEV-FRAUD-022,CARD-FRAUD-022,IT,AL,0,314,1,1,1,0,0,1,1,95,Critical,"Block and investigate",1,"Confirmed Fraud"
7572,1982,"Leo Wilson",GR,"2025-05-29 09:03:04",2025-05-29,2025,5,2025-05,2025-11-07,LAX,TIA,"LAX - TIA",818.58,Completed,Visa,Successful,0,DEV-001982,CARD-001982-1,GR,GR,162,4,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7573,928,"Isabella Lee",NG,"2026-01-08 12:41:58",2026-01-08,2026,1,2026-01,2026-05-21,NCE,MXP,"NCE - MXP",465.62,Confirmed,PayPal,Successful,0,DEV-000928,CARD-000928-2,NG,NG,133,887,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7574,815,"Isabella Moore",NG,"2025-04-21 03:42:19",2025-04-21,2025,4,2025-04,2025-05-04,LGW,ORD,"LGW - ORD",560.60,Completed,Mastercard,Successful,0,DEV-000815,CARD-000815-1,ES,NG,13,93,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7575,1976,"Ethan Taylor",DE,"2025-08-15 02:35:21",2025-08-15,2025,8,2025-08,2025-09-06,AUH,BCN,"AUH - BCN",639.35,"Pending Review",Amex,Successful,0,DEV-001976,CARD-001976-1,DE,DE,22,140,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7576,919,"Amelia Garcia",RO,"2025-12-02 01:26:10",2025-12-02,2025,12,2025-12,2025-12-31,TIA,AMS,"TIA - AMS",759.15,Cancelled,Mastercard,Successful,0,DEV-000919,CARD-000919-1,AE,RO,29,864,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7577,1381,"Isabella Anderson",RO,"2025-11-19 11:20:11",2025-11-19,2025,11,2025-11,2026-04-20,JFK,ORY,"JFK - ORY",1168.25,Confirmed,Visa,Refunded,0,DEV-001381,CARD-SHARED-050,RO,RO,152,814,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
7578,1941,"Maria Anderson",IT,"2026-04-02 05:55:35",2026-04-02,2026,4,2026-04,2026-06-02,OTP,CDG,"OTP - CDG",1375.24,Confirmed,Mastercard,Successful,1,DEV-001941,CARD-001941-2,IT,IT,61,629,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7579,909,"Mia Lee",GB,"2026-02-14 16:44:11",2026-02-14,2026,2,2026-02,2026-03-27,MAN,BER,"MAN - BER",1265.45,"Pending Review",Amex,Successful,0,DEV-000909,CARD-000909-1,GB,GB,41,865,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7580,886,"Ethan Lewis",DE,"2025-04-09 12:57:22",2025-04-09,2025,4,2025-04,2025-07-13,AMS,LOS,"AMS - LOS",269.01,"Pending Review",Amex,Failed,0,DEV-000886,CARD-SHARED-078,DE,DE,95,55,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
7581,570,"Emma Smith",NL,"2025-08-13 23:34:29",2025-08-13,2025,8,2025-08,2025-12-24,BER,OTP,"BER - OTP",544.62,Completed,Visa,Successful,0,DEV-000570,CARD-000570-2,NL,NL,133,127,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7582,1856,"Alex Anderson",NG,"2025-07-24 21:45:28",2025-07-24,2025,7,2025-07,2025-09-30,TIA,MXP,"TIA - MXP",1434.35,Confirmed,Mastercard,Successful,0,DEV-001856,CARD-001856-2,NG,NG,68,287,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7583,1262,"Ethan Anderson",GB,"2026-06-22 04:01:50",2026-06-22,2026,6,2026-06,2026-09-23,ORD,LGW,"ORD - LGW",280.43,Completed,Visa,Successful,0,DEV-001262,CARD-001262-2,GB,GB,93,327,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7584,1922,"Mia Lewis",AE,"2026-05-05 03:15:53",2026-05-05,2026,5,2026-05,2026-09-29,AMS,NCE,"AMS - NCE",652.27,Cancelled,PayPal,Successful,0,DEV-001922,CARD-001922-1,GR,GB,147,120,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7585,1322,"Isabella Clark",IT,"2026-07-15 02:31:11",2026-07-15,2026,7,2026-07,2026-10-02,LGW,TIA,"LGW - TIA",452.80,Completed,PayPal,Successful,0,DEV-001322,CARD-SHARED-031,IT,IT,79,362,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
7586,871,"Noah Lee",ES,"2025-03-26 10:50:34",2025-03-26,2025,3,2025-03,2025-04-15,AGP,BER,"AGP - BER",1334.09,Completed,Mastercard,Successful,0,DEV-000871,CARD-000871-2,ES,ES,20,652,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7587,1502,"Daniel Wilson",AE,"2025-08-10 05:23:11",2025-08-10,2025,8,2025-08,2026-01-07,TIA,LOS,"TIA - LOS",1392.69,Confirmed,PayPal,Successful,0,DEV-001502,CARD-SHARED-069,AE,AE,150,565,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
7588,162,"Amelia Wilson",NL,"2026-02-27 14:37:30",2026-02-27,2026,2,2026-02,2026-04-17,VCE,AMS,"VCE - AMS",864.67,Completed,Amex,Successful,0,DEV-000162,CARD-SHARED-022,NL,NL,49,473,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
7589,964,"Mia Lewis",DE,"2025-09-15 06:44:13",2025-09-15,2025,9,2025-09,2025-10-05,CDG,LHR,"CDG - LHR",74.86,Confirmed,Mastercard,Successful,0,DEV-000964,CARD-000964-1,NL,DE,20,768,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7590,406,"Amelia Garcia",AE,"2025-03-25 15:44:05",2025-03-25,2025,3,2025-03,2025-08-18,VCE,ORY,"VCE - ORY",1391.56,Confirmed,Amex,Successful,0,DEV-000406,CARD-000406-2,AE,AE,146,353,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7591,1704,"Leo Brown",AL,"2026-05-23 09:06:40",2026-05-23,2026,5,2026-05,2026-08-04,AUH,SKG,"AUH - SKG",308.07,Confirmed,Mastercard,Successful,0,DEV-001704,CARD-001704-1,DE,AL,73,340,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7592,945,"Lucas Thomas",US,"2026-04-18 05:36:30",2026-04-18,2026,4,2026-04,2026-08-26,VCE,AMS,"VCE - AMS",1802.11,Completed,Visa,Successful,0,DEV-000945,CARD-000945-2,US,US,130,47,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
7593,788,"Maria Smith",AE,"2025-09-10 07:16:21",2025-09-10,2025,9,2025-09,2025-09-19,VCE,AGP,"VCE - AGP",235.52,Confirmed,Visa,Successful,0,DEV-000788,CARD-000788-2,AE,AE,9,320,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7594,597,"Mia Garcia",GR,"2026-05-26 17:16:08",2026-05-26,2026,5,2026-05,2026-09-16,OTP,MXP,"OTP - MXP",322.61,Confirmed,Visa,Successful,0,DEV-000597,CARD-000597-1,GR,GR,113,35,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7595,1652,"Liam Lee",ES,"2025-09-20 05:41:54",2025-09-20,2025,9,2025-09,2025-12-16,BCN,CDG,"BCN - CDG",2110.94,Confirmed,PayPal,Successful,0,DEV-001652,CARD-001652-1,US,ES,87,756,1,0,1,0,0,0,0,35,Medium,"Additional verification",0,Cleared
7596,1522,"Mia Anderson",ES,"2026-05-28 22:29:44",2026-05-28,2026,5,2026-05,2026-09-06,ORD,TIA,"ORD - TIA",1290.59,Confirmed,Visa,Successful,5,DEV-001522,CARD-001522-1,ES,ES,101,181,0,0,0,1,0,0,0,15,Low,Allow,0,Cleared
7597,303,"Leo Wilson",IT,"2025-03-23 04:45:55",2025-03-23,2025,3,2025-03,2025-03-24,LAX,MXP,"LAX - MXP",1140.56,Confirmed,Mastercard,Successful,0,DEV-000303,CARD-000303-2,IT,IT,1,51,0,1,0,0,0,0,0,15,Low,Allow,0,Cleared
7598,1286,"Maria Thomas",AL,"2026-01-06 08:46:56",2026-01-06,2026,1,2026-01,2026-01-07,LOS,LGW,"LOS - LGW",2948.15,"Pending Review",Amex,Successful,2,DEV-FRAUD-031,CARD-FRAUD-013,AL,GR,1,691,1,1,1,0,0,1,1,95,Critical,"Block and investigate",1,"Confirmed Fraud"
7599,1573,"Liam Anderson",NG,"2025-02-04 13:12:27",2025-02-04,2025,2,2025-02,2025-03-24,AUH,AMS,"AUH - AMS",259.23,Completed,Visa,Failed,0,DEV-001573,CARD-001573-2,NG,NG,48,668,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7600,974,"Lucas Anderson",FR,"2026-05-07 11:36:27",2026-05-07,2026,5,2026-05,2026-06-03,OTP,TIA,"OTP - TIA",2323.18,"Pending Review",Visa,Successful,0,DEV-000974,CARD-000974-2,ES,US,27,112,1,0,1,0,0,0,0,35,Medium,"Additional verification",0,Cleared
7601,1542,"James Anderson",FR,"2025-12-07 07:04:10",2025-12-07,2025,12,2025-12,2026-04-10,ORD,SKG,"ORD - SKG",1093.01,Confirmed,Mastercard,Successful,0,DEV-001542,CARD-001542-2,FR,FR,124,345,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7602,1244,"Alex Anderson",NL,"2026-01-12 06:00:43",2026-01-12,2026,1,2026-01,2026-04-26,TIA,ORD,"TIA - ORD",1961.11,Confirmed,Amex,Successful,0,DEV-SHARED-043,CARD-SHARED-038,NL,NL,104,368,1,0,0,0,0,1,1,65,High,"Manual review",0,Cleared
7603,496,"Mia Thomas",NL,"2025-12-17 04:18:19",2025-12-17,2025,12,2025-12,2026-01-31,FCO,SKG,"FCO - SKG",1941.64,Completed,Amex,Successful,0,DEV-000496,CARD-000496-1,NL,NL,45,996,1,0,0,0,0,0,0,20,Low,Allow,0,Cleared
7604,380,"Mia Taylor",NL,"2026-03-08 01:45:25",2026-03-08,2026,3,2026-03,2026-05-28,AUH,BER,"AUH - BER",434.38,Confirmed,Visa,Successful,0,DEV-000380,CARD-000380-1,NL,DE,81,38,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7605,1331,"Ethan Miller",ES,"2025-11-12 18:54:15",2025-11-12,2025,11,2025-11,2025-12-21,AGP,MXP,"AGP - MXP",451.61,Cancelled,Mastercard,Successful,1,DEV-001331,CARD-001331-1,ES,RO,39,238,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7606,871,"Noah Lee",ES,"2025-07-17 21:33:39",2025-07-17,2025,7,2025-07,2025-12-07,CDG,MUC,"CDG - MUC",544.76,Completed,Amex,Successful,0,DEV-000871,CARD-000871-2,ES,FR,143,765,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7607,1562,"Daniel Lee",GR,"2025-01-28 22:25:21",2025-01-28,2025,1,2025-01,2025-02-18,MAD,FCO,"MAD - FCO",1316.04,Cancelled,Amex,Successful,1,DEV-001562,CARD-SHARED-061,GR,GR,21,314,0,0,0,0,0,0,1,25,Low,Allow,0,Cleared
7608,444,"Isabella Brown",IT,"2026-05-23 00:39:25",2026-05-23,2026,5,2026-05,2026-10-05,AUH,BCN,"AUH - BCN",316.98,Confirmed,Mastercard,Successful,0,DEV-000444,CARD-000444-2,IT,IT,135,39,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7609,1312,"Maria Martin",NG,"2026-05-05 07:08:03",2026-05-05,2026,5,2026-05,2026-07-09,AUH,MAD,"AUH - MAD",938.77,Confirmed,PayPal,Successful,4,DEV-SHARED-001,CARD-001312-1,AE,NG,65,844,0,0,1,1,0,1,0,50,Medium,"Additional verification",0,Cleared
7610,1681,"Emma Smith",US,"2026-07-20 13:01:39",2026-07-20,2026,7,2026-07,2026-12-01,ORY,LOS,"ORY - LOS",446.86,Completed,Mastercard,Successful,1,DEV-001681,CARD-001681-2,US,US,134,160,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7611,416,"Mia Miller",NL,"2025-01-16 12:11:24",2025-01-16,2025,1,2025-01,2025-04-30,CDG,TIA,"CDG - TIA",598.43,Cancelled,PayPal,Successful,0,DEV-000416,CARD-000416-1,NL,NL,104,211,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7612,985,"Liam Clark",ES,"2026-04-14 23:36:05",2026-04-14,2026,4,2026-04,2026-06-28,LAX,ORY,"LAX - ORY",255.80,Completed,Amex,Successful,0,DEV-SHARED-113,CARD-000985-2,GR,IT,75,781,0,0,1,0,0,1,0,35,Medium,"Additional verification",0,Cleared
7613,299,"Noah Martin",NG,"2026-05-21 05:04:49",2026-05-21,2026,5,2026-05,2026-06-28,MAD,BER,"MAD - BER",1242.77,Confirmed,Amex,Successful,0,DEV-000299,CARD-000299-2,AE,IT,38,1119,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7614,234,"Liam Clark",DE,"2026-02-01 11:37:08",2026-02-01,2026,2,2026-02,2026-02-01,LOS,JFK,"LOS - JFK",2292.40,Confirmed,Amex,Successful,2,DEV-FRAUD-026,CARD-000234-1,FR,DE,0,846,1,1,1,0,0,1,0,70,High,"Manual review",1,"Confirmed Fraud"
7615,870,"Emma Lewis",AE,"2026-02-05 10:41:44",2026-02-05,2026,2,2026-02,2026-02-10,NCE,BER,"NCE - BER",219.81,Confirmed,PayPal,Successful,0,DEV-SHARED-024,CARD-000870-2,AE,AE,5,1084,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
7616,1859,"Emma Moore",US,"2025-10-20 10:32:34",2025-10-20,2025,10,2025-10,2025-10-22,OTP,AUH,"OTP - AUH",895.43,Completed,Amex,Successful,0,DEV-001859,CARD-SHARED-020,US,US,2,250,0,1,0,0,0,0,1,40,Medium,"Additional verification",0,Cleared
7617,453,"Alex Rossi",DE,"2026-02-04 22:41:12",2026-02-04,2026,2,2026-02,2026-04-04,MXP,NCE,"MXP - NCE",250.02,Confirmed,Amex,Successful,0,DEV-SHARED-099,CARD-000453-2,DE,DE,59,788,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
7618,769,"Liam Rossi",GB,"2026-02-13 05:06:54",2026-02-13,2026,2,2026-02,2026-05-30,TIA,HER,"TIA - HER",227.57,Confirmed,Mastercard,Successful,0,DEV-SHARED-066,CARD-000769-2,GB,US,106,768,0,0,1,0,0,1,0,35,Medium,"Additional verification",0,Cleared
7619,570,"Emma Smith",NL,"2025-04-26 21:05:22",2025-04-26,2025,4,2025-04,2025-07-15,TIA,AMS,"TIA - AMS",1471.32,Completed,Visa,Successful,0,DEV-000570,CARD-000570-2,NL,NL,80,18,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7620,1818,"Daniel Garcia",DE,"2026-06-16 07:58:15",2026-06-16,2026,6,2026-06,2026-07-12,FCO,MAD,"FCO - MAD",1263.06,Confirmed,PayPal,Successful,0,DEV-SHARED-025,CARD-001818-1,DE,US,26,40,0,0,1,0,0,1,0,35,Medium,"Additional verification",0,Cleared
7621,1176,"Daniel Thomas",US,"2025-09-21 16:28:52",2025-09-21,2025,9,2025-09,2025-12-02,AMS,LOS,"AMS - LOS",1210.24,Completed,Mastercard,Successful,0,DEV-001176,CARD-001176-2,NL,US,72,575,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7622,1266,"Noah Anderson",RO,"2026-05-26 17:08:54",2026-05-26,2026,5,2026-05,2026-09-26,TIA,LAX,"TIA - LAX",722.87,Cancelled,Amex,Successful,0,DEV-SHARED-105,CARD-001266-2,RO,RO,123,31,0,0,0,0,0,1,0,20,Low,Allow,0,Cleared
7623,715,"Ava Thomas",AE,"2026-01-22 18:55:06",2026-01-22,2026,1,2026-01,2026-04-09,CDG,SKG,"CDG - SKG",721.06,Completed,Mastercard,Successful,0,DEV-000715,CARD-000715-1,RO,AE,77,48,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7624,391,"Ethan Anderson",IT,"2025-06-08 07:17:11",2025-06-08,2025,6,2025-06,2025-10-08,TIA,AMS,"TIA - AMS",750.89,Confirmed,Visa,Successful,0,DEV-000391,CARD-000391-2,IT,IT,122,116,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7625,76,"Lucas Martin",NL,"2025-03-16 09:45:29",2025-03-16,2025,3,2025-03,2025-04-13,CDG,TIA,"CDG - TIA",164.08,Confirmed,Visa,Successful,0,DEV-SHARED-089,CARD-000076-1,NG,NL,28,550,0,0,1,0,0,1,0,35,Medium,"Additional verification",0,Cleared
7626,1839,"James Brown",GR,"2026-07-13 08:32:18",2026-07-13,2026,7,2026-07,2026-11-13,ORY,AMS,"ORY - AMS",1359.10,Completed,Mastercard,Successful,1,DEV-SHARED-106,CARD-SHARED-075,GR,GR,123,1074,0,0,0,0,0,1,1,45,Medium,"Additional verification",0,Cleared
7627,1693,"Emma Taylor",GR,"2026-01-02 13:07:29",2026-01-02,2026,1,2026-01,2026-03-24,FRA,OTP,"FRA - OTP",1737.29,Confirmed,PayPal,Successful,2,DEV-001693,CARD-001693-1,ES,GR,81,783,1,0,1,0,0,0,0,35,Medium,"Additional verification",0,Cleared
7628,293,"Isabella Taylor",US,"2026-07-01 08:59:44",2026-07-01,2026,7,2026-07,2026-10-03,ORY,HER,"ORY - HER",103.67,Completed,PayPal,Failed,0,DEV-000293,CARD-000293-2,US,US,94,377,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7629,243,"Mia Wilson",IT,"2026-04-25 07:04:55",2026-04-25,2026,4,2026-04,2026-04-27,LAX,LOS,"LAX - LOS",1314.12,"Pending Review",PayPal,Successful,3,DEV-FRAUD-031,CARD-FRAUD-021,IT,RO,2,908,0,1,1,1,0,1,1,90,Critical,"Block and investigate",1,"Confirmed Fraud"
7630,951,"Liam Thomas",FR,"2026-07-12 19:44:35",2026-07-12,2026,7,2026-07,2026-07-14,LOS,LAX,"LOS - LAX",2541.70,Completed,Amex,Failed,0,DEV-000951,CARD-SHARED-080,FR,FR,2,27,1,1,0,0,0,0,1,60,High,"Manual review",0,Cleared
7631,242,"Emma Rossi",NL,"2026-03-26 17:58:23",2026-03-26,2026,3,2026-03,2026-03-28,TIA,AMS,"TIA - AMS",369.79,Confirmed,Amex,Successful,0,DEV-000242,CARD-000242-1,NL,NL,2,135,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7632,1302,"Olivia Miller",AL,"2026-02-28 13:00:50",2026-02-28,2026,2,2026-02,2026-04-23,CDG,JFK,"CDG - JFK",1484.69,"Pending Review",Mastercard,Successful,0,DEV-001302,CARD-001302-1,AL,AL,54,858,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7633,502,"Emma Wilson",RO,"2026-01-16 01:15:38",2026-01-16,2026,1,2026-01,2026-04-03,ORD,TIA,"ORD - TIA",1077.33,Completed,Visa,Successful,0,DEV-000502,CARD-000502-2,RO,US,77,512,0,0,1,0,0,0,0,15,Low,Allow,0,Cleared
7634,668,"Leo Brown",IT,"2025-03-22 07:05:00",2025-03-22,2025,3,2025-03,2025-03-26,VCE,LAX,"VCE - LAX",1948.14,"Pending Review",Visa,Successful,1,DEV-FRAUD-013,CARD-FRAUD-003,AL,IT,4,164,1,0,1,0,0,1,1,80,High,"Manual review",1,"Confirmed Fraud"
7635,1119,"Amelia Anderson",AE,"2025-09-17 11:48:01",2025-09-17,2025,9,2025-09,2026-02-26,AGP,LOS,"AGP - LOS",292.22,Cancelled,Mastercard,Successful,0,DEV-001119,CARD-001119-1,AE,AE,162,97,0,0,0,0,0,0,0,0,Low,Allow,0,Cleared
7636,648,"Liam Miller",GB,"2026-07-09 16:47:39",2026-07-09,2026,7,2026-07,2026-10-30,AMS,JFK,"AMS - JFK",664.60,Confirmed,Amex,Successful,0,DEV-SHARED-117,CARD-000648-1,GB,NL,113,447,0,0,1,0,0,1,0,35,Medium,"Additional verification",0,Cleared
7637,315,"Daniel Anderson",US,"2026-05-20 02:18:02",2026-05-20,2026,5,2026-05,2026-06-13,CDG,AMS,"CDG - AMS",500.68,Confirmed,PayPal,Successful,0,DEV-SHARED-070,CARD-000315-2,ES,NG,24,281,0,0,1,0,0,1,0,35,Medium,"Additional verification",0,Cleared
